% Model:              2021-03-17_EField_In_Planar_Cavity_BTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Mar 19 2021, 11:47
% Dimension:          1
% Nodes:              213
% Expressions:        52
% Description:        Line graph
% cln3x,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height,Height
1.0039519080093435,0,93667.30077815846,187334.60155631692,281001.9023344743,374669.20311263384,468336.50389079505,562003.8046689486,655671.1054471129,749338.4062252677,843005.7070034381,936673.0077815901,1030340.3085597464,1124007.6093378973,1217674.9101160576,1311342.2108942259,1405009.511672378,1498676.8124505354,1592344.1132286876,1686011.4140068763,1779678.7147850036,1873346.0155631802,1967013.3163413242,2060680.6171194927,2154347.917897679,2248015.2186757945,2341682.5194539633,2435349.820232115,2529017.121010286,2622684.4217884517,2716351.7225666153,2810019.023344756,2903686.3241229113,2997353.6249010707,3091020.925679199,3184688.226457375,3278355.5272355755,3372022.8280137526,3465690.128791867,3559357.429570007,3653024.7303481693,3746692.0311263604,3840359.331904531,3934026.6326826485,4027693.933460863,4121361.2342389855,4215028.535017135,4308695.835795358,4402363.136573462,4496030.437351589,4589697.738129782,4683365.0389079265,4777032.339686043
1.0139857359396927,0,93806.33015372085,187612.6603074417,281418.99046116153,375225.3206148834,469031.6507686071,562837.9809223231,656644.3110760514,750450.6412297668,844256.971383502,938063.3015372142,1031869.631690934,1125675.9618446461,1219482.2919983666,1313288.6221521029,1407094.9523058117,1500901.2824595335,1594707.6126132465,1688513.942767004,1782320.27292069,1876126.6030744284,1969932.933228137,2063739.263381868,2157545.5935356114,2251351.9236892923,2345158.253843025,2438964.583996733,2532770.9141504755,2626577.2443042058,2720383.5744579267,2814189.9046116234,2907996.2347653443,3001802.564919067,3095608.8950727615,3189415.225226493,3283221.555380255,3377027.885534008,3470834.2156876773,3564640.54584138,3658446.8759951005,3752253.206148857,3846059.5363025926,3939865.866456274,4033672.1966100438,4127478.526763736,4221284.856917437,4315091.187071223,4408897.517224891,4502703.847378585,4596510.177532342,4690316.50768605,4784122.837839731
1.0613647056564899,0,94458.24938146277,188916.49876292553,283374.74814438773,377832.99752585107,472291.24690731434,566749.4962887755,661207.7456702488,755665.9950517021,850124.2444331793,944582.4938146287,1039040.743196091,1133498.992577551,1227957.241959021,1322415.4913404975,1416873.7407219517,1511331.9901034043,1605790.2394848652,1700248.4888663585,1794706.7382477964,1889164.9876292574,1983623.2370107302,2078081.486392182,2172539.735773672,2266997.985155102,2361456.234536594,2455914.483918042,2550372.733299519,2644830.982680995,2739289.2320624385,2833747.4814439034,2928205.7308253716,3022663.9802068085,3117122.229588264,3211580.4789697304,3306038.7283511967,3400496.977732717,3494955.2271141456,3589413.476495593,3683871.7258770615,3778329.9752585148,3872788.224639992,3967246.4740214604,4061704.723402955,4156162.972784364,4250621.222165866,4345079.471547344,4439537.720928769,4533995.970310204,4628454.219691684,4722912.469073188,4817370.7184546245
1.0861328023458499,0,94884.44940111694,189768.8988022339,284653.34820335003,379537.7976044678,474422.2470055833,569306.6964067001,664191.1458078233,759075.5952089356,853960.044610066,948844.4940111666,1043728.9434122824,1138613.3928134001,1233497.8422145196,1328382.2916156466,1423266.741016762,1518151.190417871,1613035.6398189822,1707920.089220132,1802804.5386212221,1897688.9880223332,1992573.437423451,2087457.8868245648,2182342.336225711,2277226.7856268003,2372111.2350279423,2466995.6844290392,2561880.1338301552,2656764.583231293,2751649.032632391,2846533.482033524,2941417.9314346397,3036302.380835742,3131186.8302368554,3226071.2796379644,3320955.729039078,3415840.178440264,3510724.6278413273,3605609.0772424443,3700493.5266435673,3795377.9760446665,3890262.425445809,3985146.874846902,4080031.3242480545,4174915.7736491296,4269800.223050289,4364684.672451422,4459569.121852504,4554453.5712536005,4649338.020654734,4744222.470055885,4839106.919456961
1.0895593346542,0,94943.41187027475,189886.8237405495,284830.2356108238,379773.647481099,474717.0593513727,569660.4712216476,664603.8830919281,759547.294962198,854490.7068324881,949434.1187027454,1044377.5305730255,1139320.9424432951,1234264.354313577,1329207.7661838562,1424151.1780541341,1519094.589924396,1614038.0017946714,1708981.4136649761,1803924.8255352248,1898868.2374054908,1993811.6492757748,2088755.061146051,2183698.473016342,2278641.8848865903,2373585.2967568915,2468528.708627154,2563472.1204974325,2658415.5323677124,2753358.9442379745,2848302.3561082683,2943245.767978548,3038189.179848792,3133132.5917190663,3228076.003589343,3323019.415459617,3417962.8273299523,3512906.2392001874,3607849.6510704495,3702793.0629407293,3797736.4748109817,3892679.8866812848,3987623.2985515497,4082566.71042184,4177510.122292102,4272453.534162406,4367396.946032684,4462340.357902928,4557283.769773181,4652227.18164349,4747170.593513783,4842114.005384037
1.0956417500155318,0,95048.0757683151,190096.1515366302,285144.22730494454,380192.3030732604,475240.3788415781,570288.4546098891,665336.5303782149,760384.6061465208,855432.6819148487,950480.7576831562,1045528.8334514713,1140576.9092197781,1235624.9849881006,1330673.0607564298,1425721.1365247446,1520769.2122930416,1615817.2880613597,1710865.3638296975,1805913.4395979906,1900961.5153663123,1996009.5911346353,2091057.6669029426,2186105.7426712746,2281153.8184395563,2376201.8942078943,2471249.969976201,2566298.0457445127,2661346.1215128596,2756394.197281155,2851442.273049489,2946490.3488177983,3041538.4245860833,3136586.5003544055,3231634.5761227193,3326682.651891038,3421730.727659395,3516778.803427682,3611826.879195981,3706874.9549643244,3801923.0307326247,3896971.106500942,3992019.1822692705,4087067.2580375904,4182115.333805885,4277163.409574219,4372211.485342549,4467259.561110819,4562307.636879113,4657355.712647461,4752403.788415789,4847451.864184076
1.1021459007990253,0,95159.99672964444,190319.99345928887,285479.9901889313,380639.98691857775,475799.9836482198,570959.9803778626,666119.9771075168,761279.9738371555,856439.9705668078,951599.9672964396,1046759.9640260828,1141919.9607557252,1237079.9574853738,1332239.9542150337,1427399.9509446672,1522559.947674311,1617719.9444039497,1712879.9411336156,1808039.9378632423,1903199.9345928791,1998359.931322532,2093519.9280521655,2188679.9247818314,2283839.9215114503,2378999.91824112,2474159.9149707477,2569319.9117004056,2664479.9084300674,2759639.905159689,2854799.9018893344,2949959.89861897,3045119.895348622,3140279.892078252,3235439.8888078993,3330599.885537533,3425759.882267231,3520919.8789968556,3616079.8757264847,3711239.872456135,3806399.8691857583,3901559.8659154386,3996719.862645064,4091879.8593747322,4187039.856104331,4282199.85283401,4377359.849563663,4472519.846293266,4567679.843022901,4662839.839752564,4757999.83648224,4853159.833211864
1.1042227852954256,0,95195.73497082891,190391.46994165782,285587.2049124863,380782.93988331564,475978.6748541453,571174.4098249726,666370.1447958142,761565.8797666313,856761.6147374749,951957.3497082907,1047153.084679117,1142348.8196499452,1237544.554620792,1332740.2895916284,1427936.0245624422,1523131.7595332626,1618327.4945041037,1713523.2294749499,1808718.9644457514,1903914.6994165813,1999110.4343874126,2094306.169358234,2189501.904329097,2284697.6392998905,2379893.374270746,2475089.109241584,2570284.8442124,2665480.5791832567,2760676.3141540512,2855872.0491248844,2951067.7840957153,3046263.519066525,3141459.2540373537,3236654.9890082073,3331850.7239790214,3427046.4589498998,3522242.1939206896,3617437.928891503,3712633.6638623523,3807829.3988331626,3903025.1338040014,3998220.8687748252,4093416.6037456817,4188612.338716468,4283808.073687349,4379003.808658194,4474199.543628995,4569395.278599781,4664591.013570618,4759786.748541492,4854982.483512282
1.1758162276773498,0,96427.68779033508,192855.37558067017,289283.06337100506,385710.75116134033,482138.4389516728,578566.1267420101,674993.8145323542,771421.5023226807,867849.1901130255,964276.8779033456,1060704.5656936874,1157132.2534840202,1253559.941274358,1349987.6290647085,1446415.3168550327,1542843.0046453613,1639270.692435689,1735698.380226051,1832126.068016371,1928553.7558066912,2024981.4435970439,2121409.131387375,2217836.8191777226,2314264.5069680405,2410692.1947584017,2507119.882548716,2603547.5703390515,2699975.258129417,2796402.945919727,2892830.6337100654,2989258.321500412,3085686.0092907227,3182113.6970810476,3278541.384871378,3374969.0726617165,3471396.760452102,3567824.448242421,3664252.136032742,3760679.8238230776,3857107.5116133825,3953535.199403765,4049962.8871940877,4146390.574984425,4242818.26277475,4339245.9505651,4435673.638355445,4532101.326145759,4628529.013936081,4724956.70172645,4821384.389516803,4917812.077307089
1.17729776409137,0,96453.18150738206,192906.36301476412,289359.54452214396,385812.72602952825,482265.90753690567,578719.0890442879,675172.2705516767,771625.4520590565,868078.6335664472,964531.8150738113,1060984.996581197,1157438.1780885758,1253891.3595959656,1350344.5411033535,1446797.722610734,1543250.904118113,1639704.0856254837,1736157.2671328944,1832610.4486402555,1929063.6301476227,2025516.8116550127,2121969.993162394,2218423.1746697887,2314876.3561771517,2411329.537684563,2507782.719191931,2604235.9006993007,2700689.082206707,2797142.263714066,2893595.445221468,2990048.6267288486,3086501.808236226,3182954.9897435848,3279408.1712509673,3375861.3527583545,3472314.5342657887,3568767.715773126,3665220.897280511,3761674.078787888,3858127.2602952453,3954580.4418026465,4051033.6233100253,4147486.8048174223,4243939.986324788,4340393.167832186,4436846.349339577,4533299.530846939,4629752.712354303,4726205.893861683,4822659.075369126,4919112.256876471
1.2035919482380248,0,96817.45861504402,193634.91723008803,290452.3758451302,387269.83446017606,484087.2930752146,580904.7516902604,677722.2103053142,774539.6689203521,871357.1275354028,968174.5861504292,1064992.044765478,1161809.5033805207,1258626.9619955728,1355444.4206106283,1452261.879225676,1549079.3378407042,1645896.7964557493,1742714.2550708055,1839531.7136858196,1936349.1723008584,2033166.6309159282,2129984.089530956,2226801.5481460327,2323619.0067610415,2420436.4653761196,2517253.9239911456,2614071.3826061925,2710888.8412212566,2807706.2998362766,2904523.758451352,3001341.217066406,3098158.6756814085,3194976.134296483,3291793.5929114986,3388611.0515265395,3485428.510141611,3582245.968756637,3679063.4273716393,3775880.8859867146,3872698.344601717,3969515.8032168387,4066333.2618318563,4163150.720446853,4259968.179061912,4356785.637677018,4453603.096292065,4550420.554907046,4647238.013522083,4744055.472137189,4840872.930752239,4937690.389367261
1.2060661188385553,0,96861.63485284388,193723.26970568777,290584.90455852984,387446.53941137553,484308.1742642165,581169.8091170597,678031.4439699117,774893.0788227511,871754.7136756051,968616.348528433,1065477.9833812814,1162339.6182341194,1259201.2530869753,1356062.8879398233,1452924.5227926744,1549786.1576455021,1646647.7924983506,1743509.4273512103,1840371.0622040222,1937232.697056866,2034094.3319097299,2130955.9667625627,2227817.601615426,2324679.2364682388,2421540.871321116,2518402.5061739506,2615264.141026786,2712125.7758796467,2808987.410732483,2905849.0455853487,3002710.6804382075,3099572.3152910043,3196433.9501439026,3293295.584996701,3390157.2198495325,3487018.8547024205,3583880.4895552294,3680742.1244080444,3777603.759260902,3874465.394113732,3971327.0289666327,4068188.6638194597,4165050.2986722426,4261911.9335251255,4358773.568378022,4455635.203230852,4552496.838083639,4649358.4729364775,4746220.107789383,4843081.742642232,4939943.377495055
1.2062780144097145,0,96865.41824156475,193730.8364831295,290596.2547246916,387461.672966259,484327.09120781656,581192.5094493832,678057.927690956,774923.345932518,871788.764174085,968654.1824156331,1065519.6006572046,1162385.0188987665,1259250.4371403393,1356115.855381912,1452981.2736234833,1549846.691865036,1646712.1101066002,1743577.52834817,1840442.9465897141,1937308.3648312662,2034173.7830728549,2131039.2013144093,2227904.6195559977,2324770.037797533,2421635.4560391316,2518500.8742806786,2615366.292522244,2712231.710763824,2809097.1290053725,2905962.5472469665,3002827.9654885414,3099693.383730072,3196558.801971671,3293424.2202132004,3390289.6384547474,3487155.05669634,3584020.4749378827,3680885.8931794283,3777751.3114210055,3874616.7296625325,3971482.147904171,4068347.5661457097,4165212.9843872273,4262078.4026288185,4358943.8208704265,4455809.239111995,4552674.65735349,4649540.075595066,4746405.493836677,4843270.912078263,4940136.33031981
1.2538163828273128,0,97714.21430575348,195428.42861150697,293142.6429172581,390856.85722301394,488571.0715287636,586285.2858345162,683999.5001402765,781713.7144460279,879427.9287517886,977142.1430575273,1074856.3573632871,1172570.5716690323,1270284.785974794,1367999.000280553,1465713.2145863117,1563427.4288920558,1661141.6431978003,1758855.8575035771,1856570.0718093053,1954284.2861150545,2051998.5004208263,2149712.7147265743,2247426.929032343,2345141.1433380647,2442855.3576438506,2540569.571949588,2638283.786255351,2735998.000561106,2833712.214866847,2931426.4291726234,3029140.6434783977,3126854.8577841115,3224569.0720899263,3322283.2863956005,3419997.500701361,3517711.7150071543,3615425.929312886,3713140.1436186107,3810854.3579243817,3908568.572230109,4006282.7865359145,4103997.0008416525,4201711.215147356,4299425.4294531485,4397139.643758912,4494853.858064686,4592568.072370378,4690282.286676129,4787996.500981932,4885710.715287701,4983424.929593445
1.2550579709056222,0,97736.3828216126,195472.7656432252,293209.1484648363,390945.5312864504,488681.9141080598,586418.2969296726,684154.679751293,781891.0625729008,879627.4453945222,977363.8282161196,1075100.2110377364,1172836.5938593452,1270572.9766809663,1368309.359502586,1466045.7423241998,1563782.1251458016,1661518.5079674104,1759254.8907890443,1856991.2736106312,1954727.656432239,2052464.0392538772,2150200.422075473,2247936.8048971132,2345673.1877186904,2443409.5705403383,2541145.9533619327,2638882.3361835466,2736618.719005172,2834355.1018267754,2932091.4846483995,3029827.867470044,3127564.250291603,3225300.6331132785,3323037.0159348208,3420773.398756442,3518509.7815780886,3616246.1643996923,3713982.5472212625,3811718.9300428834,3909455.312864478,4007191.695686159,4104928.0785077545,4202664.46132931,4300400.844150946,4398137.226972596,4495873.6097942265,4593609.992615768,4691346.375437381,4789082.758259043,4886819.141080677,4984555.523902269
1.2572007302182038,0,97774.64172135245,195549.2834427049,293323.925164055,391098.5668854098,488873.20860675734,586647.85032811,684422.4920494705,782197.1337708196,879971.77549218,977746.4172135147,1075521.0589348704,1173295.70065622,1271070.3423775805,1368844.984098941,1466619.6258202898,1564394.2675416393,1662168.9092629824,1759943.55098436,1857718.1927056906,1955492.8344270294,2053267.4761484112,2151042.117869741,2248816.7595911194,2346591.40131244,2444366.0430338266,2542140.684755161,2639915.326476511,2737689.968197882,2835464.6099192156,2933239.2516405797,3031013.8933619717,3128788.5350832785,3226563.176804679,3324337.818525965,3422112.46024733,3519887.10196872,3617661.7436900376,3715436.3854113813,3813211.0271327496,3910985.6688540587,4008760.3105754685,4106534.9522968223,4204309.594018122,4302084.235739482,4399858.877460879,4497633.519182239,4595408.160903528,4693182.80262488,4790957.444346284,4888732.086067653,4986506.727788986
1.2986337122108607,0,98514.42630407152,197028.85260814303,295543.2789122125,394057.70521628606,492572.13152035285,591086.557824425,689600.9841285029,788115.4104325721,886629.8367366506,985144.2630407057,1083658.6893447815,1182173.11564885,1280687.5419529255,1379201.9682570058,1477716.394561075,1576230.8208651443,1674745.247169199,1773259.673473301,1871774.0997773467,1970288.5260814114,2068802.9523855052,2167317.378689563,2265831.804993651,2364346.2312977,2462860.657601801,2561375.083905851,2659889.5102099325,2758403.9365140116,2856918.3628180684,2955432.78912215,3053947.2154262615,3152461.6417302885,3250976.068034421,3349490.494338398,3448004.9206424914,3546519.346946602,3645033.773250643,3743548.1995546934,3842062.6258587753,3940577.052162823,4039091.4784669634,4137605.9047710104,4236120.331075027,4334634.757379126,4433149.18368322,4531663.609987302,4630178.0362913385,4728692.4625954,4827206.888899503,4925721.315203602,5024235.741507651
1.3067733808564677,0,98659.75983023565,197319.5196604713,295979.27949070494,394639.0393209426,493298.7991511728,591958.5589814099,690618.3188116507,789278.0786418852,887937.838472129,986597.5983023456,1085257.3581325822,1183917.1179628198,1282576.8777930557,1381236.6376233015,1479896.3974535356,1578556.1572837704,1677215.917113993,1775875.676944258,1874535.43677447,1973195.1966046912,2071854.9564349458,2170514.7162651643,2269174.476095422,2367834.2359256395,2466493.9957559006,2565153.7555861115,2663813.5154163535,2762473.275246603,2861133.035076822,2959792.794907071,3058452.5547373346,3157112.314567541,3255772.074397819,3354431.834227986,3453091.5940582296,3551751.353888516,3650411.1137187174,3749070.87354894,3847730.6333791707,3946390.3932093824,4045050.15303968,4143709.9128698916,4242369.672700064,4341029.432530329,4439689.192360599,4538348.952190844,4637008.712021027,4735668.471851279,4834328.231681572,4932987.991511801,5031647.751342012
1.327894987942428,0,99036.88545655935,198073.7709131187,297110.65636967594,396147.5418262374,495184.4272827919,594221.3127393519,693258.1981959165,792295.0836524748,891331.969109041,990368.8545655838,1089405.7400221417,1188442.6254787038,1287479.5109352649,1386516.396391833,1485553.2818483894,1584590.1673049496,1683627.052761488,1782663.938218082,1881700.823674617,1980737.7091311675,2079774.5945877512,2178811.4800442834,2277848.3655008725,2376885.2509574075,2475922.13641399,2574959.0218705297,2673995.9073270946,2773032.792783666,2872069.6782402126,2971106.563696779,3070143.4491533786,3169180.334609899,3268217.2200665027,3367254.105522976,3466290.9909795676,3565327.876436164,3664364.7618926903,3763401.647349234,3862438.532805802,3961475.418262335,4060512.303718942,4159549.1891755024,4258586.074631985,4357622.960088567,4456659.8455451615,4555696.731001745,4654733.616458249,4753770.501914815,4852807.38737141,4951844.27282798,5050881.1582845105
1.3332212771104612,0,99131.98618115412,198263.97236230824,297395.95854345884,396527.9447246165,495659.9309057656,594791.9170869177,693923.9032680822,793055.889449233,892187.8756303912,991319.8618115312,1090451.847992688,1189583.8341738353,1288715.820354994,1387847.8065361644,1486979.7927173118,1586111.778898466,1685243.7650796035,1784375.7512607824,1883507.737441913,1982639.7236230625,2081771.7098042348,2180903.695985376,2280035.682166558,2379167.6683476707,2478299.654528858,2577431.640709988,2676563.626891156,2775695.6130723287,2874827.599253447,2973959.5854346235,3073091.571615819,3172223.557796932,3271355.543978138,3370487.530159207,3469619.5163403763,3568751.5025215647,3667883.4887027163,3767015.474883826,3866147.4610650004,3965279.447246125,4064411.433427343,4163543.4196084696,4262675.405789574,4361807.391970752,4460939.378151927,4560071.364333116,4659203.3505141875,4758335.336695341,4857467.322876565,4956599.309057716,5055731.295238853
1.336271083592753,0,99186.44037941229,198372.88075882458,297559.321138235,396745.76151764917,495932.20189705724,595118.64227647,694305.0826558905,793491.5230352983,892677.9634147164,991864.4037941145,1091050.844173527,1190237.28455294,1289423.7249323565,1388610.165311781,1487796.6056911855,1586983.0460705967,1686169.4864499904,1785355.9268294328,1884542.3672088305,1983728.807588229,2082915.247967661,2182101.688347054,2281288.1287264912,2380474.56910588,2479661.0094853197,2578847.449864713,2678033.8902441356,2777220.330623562,2876406.771002948,2975593.211382371,3074779.6517618266,3173966.0921411933,3273152.532520661,3372338.972899981,3471525.413279438,3570711.8536588657,3669898.2940382673,3769084.734417661,3868271.1747970604,3967457.615176458,4066644.055555926,4165830.495935322,4265016.936314681,4364203.376694108,4463389.8170735715,4562576.2574529825,4661762.697832337,4760949.13821176,4860135.578591189,4959322.018970639,5058508.45935002
1.3912013055831656,0,100167.21775529864,200334.43551059728,300501.6532658943,400668.87102119456,500836.08877648803,601003.3065317885,701170.5242870948,801337.7420423891,901504.9597976982,1001672.1775529761,1101839.3953082794,1202006.613063577,1302173.8308188785,1402341.0485741897,1502508.2663294808,1602675.4840847782,1702842.7018400584,1803009.9195953964,1903177.1373506722,2003344.3551059521,2103511.5728612817,2203678.790616559,2303846.0083718887,2404013.226127154,2504180.4438824845,2604347.661637757,2704514.8793930807,2804682.0971483793,2904849.314903657,3005016.5326589616,3105183.750414302,3205350.9681695565,3305518.185924934,3405685.403680117,3505852.6214354592,3606019.8391907928,3706187.0569460625,3806354.2747013443,3906521.492456646,4006688.7102119043,4106855.927967278,4207023.145722563,4307190.363477798,4407357.581233118,4507524.798988467,4607692.016743777,4707859.234499017,4808026.452254308,4908193.670009634,5008360.887764969,5108528.105520236
1.3998307672359909,0,100321.29652011058,200642.59304022117,300963.8895603301,401285.18608044233,501606.48260054825,601927.7791206602,702249.0756407776,802570.3721608847,902891.6686809994,1003212.9652010965,1103534.261721207,1203855.5582413203,1304176.8547614315,1404498.1512815552,1504819.4478016535,1605140.7443217693,1705462.0408418584,1805783.3373619989,1906104.633882094,2006425.930402193,2106747.2269223346,2207068.523442414,2307389.819962546,2407711.1164826406,2508032.413002775,2608353.709522863,2708675.0060429857,2808996.3025631104,2909317.5990832057,3009638.895603307,3109960.192123465,3210281.4886435387,3310602.785163713,3410924.0816837167,3511245.378203877,3611566.6747239977,3711887.971244118,3812209.267764188,3912530.564284292,4012851.860804386,4113173.157324562,4213494.453844669,4313815.750364706,4414137.046884828,4514458.343404968,4614779.639925092,4715100.936445168,4815422.232965281,4915743.529485424,5016064.82600555,5116386.122525649
1.40197359305754,0,100359.55660736529,200719.11321473058,301078.66982209426,401438.22642946115,501797.7830368199,602157.3396441885,702516.89625156,802876.4528589223,903236.0094662948,1003595.5660736398,1103955.122681013,1204314.679288377,1304674.2358957417,1405033.79250312,1505393.349110481,1605752.9057178446,1706112.4623251883,1806472.0189325896,1906831.575539942,2007191.1321472796,2107550.6887546876,2207910.245362026,2308269.80196941,2408629.358576754,2508988.9151841495,2609348.4717914835,2709708.0283988705,2810067.58500624,2910427.1416135924,3010786.698220962,3111146.254828364,3211505.811435689,3311865.368043132,3412224.9246503767,3512584.481257797,3612944.037865179,3713303.594472527,3813663.151079884,3914022.7076872378,4014382.264294559,4114741.8209020104,4215101.377509375,4315460.934116654,4415820.490724052,4516180.047331435,4616539.60393882,4716899.160546157,4817258.717153508,4917618.273760931,5017977.830368299,5118337.386975644
1.407268747303221,0,100454.10141890528,200908.20283781056,301362.3042567151,401816.4056756211,502270.5070945231,602724.6085134302,703178.7099323438,803632.8113512422,904086.9127701573,1004541.0141890462,1104995.1156079525,1205449.2170268605,1305903.3184457645,1406357.4198646876,1506811.5212835777,1607265.6227024845,1707719.724121371,1808173.8255403147,1908627.926959211,2009082.0283780925,2109536.1297970205,2209990.231215905,2310444.3326348476,2410898.434053721,2511352.5354726524,2611806.636891529,2712260.7383104544,2812714.839729375,2913168.941148257,3013623.0425671553,3114077.143986126,3214531.245404969,3314985.3468239484,3415439.448242742,3515893.5496617164,3616347.6510806293,3716801.7524995045,3817255.853918422,3917709.955337303,4018164.056756185,4118618.158175164,4219072.259594041,4319526.361012881,4419980.46243181,4520434.563850749,4620888.665269695,4721342.7666885145,4821796.868107442,4922250.969526377,5022705.070945305,5123159.172364178
1.4141999791615192,0,100577.85834446132,201155.71668892264,301733.575033382,402311.4333778453,502889.2917223034,603467.150066764,704045.0084112344,804622.8667556905,905200.7251001569,1005778.5834446067,1106356.4417890694,1206934.300133528,1307512.158477992,1408090.0168224687,1508667.8751669207,1609245.733511381,1709823.5918558156,1810401.4502003137,1910979.30854477,2011557.1668892135,2112135.0252337037,2212712.883578139,2313290.7419226132,2413868.600267056,2514446.458611548,2615024.316955984,2715602.175300462,2816180.0336449374,2916757.891989372,3017335.7503338414,3117913.6086783535,3218491.467022762,3319069.3253672943,3419647.183711631,3520225.0420561396,3620802.9004006274,3721380.758745077,3821958.61708954,3922536.4754339666,4023114.333778427,4123692.192122932,4224270.050467407,4324847.908811777,4425425.767156278,4526003.625500766,4626581.4838452265,4727159.342189651,4827737.200534112,4928315.058878602,5028892.917223096,5129470.7755675325
1.4153414369672996,0,100598.23903747341,201196.47807494682,301794.7171124177,402392.95614989364,502991.1951873619,603589.4342248354,704187.6732623166,804785.9122997873,905384.1513372697,1005982.3903747238,1106580.6294122022,1207178.8684496707,1307777.1074871493,1408375.3465246332,1508973.5855620997,1609571.8245995746,1710170.0636370275,1810768.3026745394,1911366.5417119907,2011964.7807494476,2112563.0197869516,2213161.2588244043,2313759.4978619,2414357.7368993415,2514955.9759368617,2615554.2149742986,2716152.4540117867,2816750.6930492665,2917348.9320867183,3017947.1711241994,3118545.410161712,3219143.649199149,3319741.888236697,3420340.127274055,3520938.3663115716,3621536.605349079,3722134.8443865255,3822733.0834239814,3923331.322461446,4023929.5614988953,4124527.800536442,4225126.039573903,4325724.278611307,4426322.517648809,4526920.75668633,4627518.9957238,4728117.234761228,4828715.473798683,4929313.712836197,5029911.951873723,5130510.190911153
1.4399632362548522,0,101037.8604848264,202075.7209696528,303113.5814544762,404151.4419393056,505189.30242412654,606227.1629089525,707265.0233937852,808302.8838786111,909340.7443634409,1010378.6048482531,1111416.4653330792,1212454.325817905,1313492.186302735,1414530.0467875705,1515567.9072723854,1616605.7677572223,1717643.6282420163,1818681.4887268818,1919719.3492116986,2020757.2096965062,2121795.070181364,2222832.9306661584,2323870.791151008,2424908.65163581,2525946.512120673,2626984.37260547,2728022.2330903085,2829060.093575141,2930097.9540599342,3031135.814544771,3132173.6750296587,3233211.5355144446,3334249.3959993445,3435287.2564840326,3536325.116968923,3637362.9774537636,3738400.837938566,3839438.6984233973,3940476.5589082176,4041514.4193930123,4142552.2798778885,4243590.140362728,4344628.0008474775,4445665.861332317,4546703.721817172,4647741.582302016,4748779.442786802,4849817.30327162,4950855.163756489,5051893.024241346,5152930.884726135
1.4451342040601574,0,101130.18795140286,202260.3759028057,303390.5638542078,404520.7518056114,505650.93975700845,606781.1277084156,707911.315659825,809041.5036112228,910171.6915626329,1011301.8795140169,1112432.0674654234,1213562.2554168312,1314692.4433682314,1415822.63131965,1516952.8192710385,1618083.0072224457,1719213.1951738303,1820343.3831252658,1921473.5710766544,2022603.7590280338,2123733.9469794733,2224864.1349308467,2325994.3228822816,2427124.5108336625,2528254.698785099,2629384.886736463,2730515.0746878693,2831645.2626393,2932775.450590686,3033905.638542077,3135035.8264935426,3236166.0144448914,3337296.2023963723,3438426.3903476605,3539556.5782991056,3640686.7662505317,3741816.954201937,3842947.1421533087,3944077.3301046845,4045207.5180560676,4146337.7060075584,4247467.893958947,4348598.081910269,4449728.2698616935,4550858.457813137,4651988.645764563,4753118.833715911,4854249.021667325,4955379.209618753,5056509.397570198,5157639.585521588
1.4899949961819159,0,102125.10289877492,204250.20579754983,306375.30869632453,408500.41159509966,510625.5144938743,612750.6173926491,714875.7202914223,817000.8231901993,919125.9260889632,1021251.0289877485,1123376.1318865134,1225501.2347852981,1327626.337684078,1429751.4405828447,1531876.5434816303,1634001.6463803987,1736126.7492791598,1838251.8521779263,1940376.9550767143,2042502.057975497,2144627.1608742424,2246752.263773027,2348877.3666718067,2451002.4695705962,2553127.5724693625,2655252.675368156,2757377.7782668932,2859502.8811656893,2961627.9840644742,3063753.0869632605,3165878.1898620063,3268003.2927607973,3370128.3956595226,3472253.4985583196,3574378.6014570743,3676503.7043558527,3778628.8072546627,3880753.9101534286,3982879.0130521893,4085004.115950994,4187129.2188498033,4289254.321748485,4391379.424647343,4493504.527546054,4595629.630444863,4697754.733343613,4799879.836242428,4902004.9391411925,5004130.042039967,5106255.144938725,5208380.247837482
1.5025723621241835,0,102416.57626365006,204833.15252730012,307249.7287909507,409666.30505460023,512082.88131824933,614499.4575819015,716916.0338455483,819332.6101092005,921749.1863728493,1024165.7626364987,1126582.3389001545,1228998.915163803,1331415.4914274511,1433832.0676910966,1536248.6439547623,1638665.220218401,1741081.7964820426,1843498.3727456986,1945914.9490093482,2048331.5252729973,2150748.101536618,2253164.677800309,2355581.25406394,2457997.830327606,2560414.4065912515,2662830.9828549023,2765247.559118539,2867664.135382193,2970080.7116458677,3072497.2879095245,3174913.8641731376,3277330.440436802,3379747.016700437,3482163.5929640853,3584580.1692277435,3686996.745491397,3789413.321755038,3891829.8980186963,3994246.4742823355,4096663.0505459947,4199079.626809708,4301496.203073236,4403912.779336973,4506329.355600618,4608745.931864243,4711162.50812788,4813579.0843915595,4915995.660655212,5018412.236918869,5120828.813182503,5223245.389446136
